PIGN	ENSG00000197563	Gene Expression
RPIAP1	ENSG00000267597	Gene Expression
RELCH	ENSG00000134444	Gene Expression
ENSG00000266900	ENSG00000266900	Gene Expression
ENSG00000267560	ENSG00000267560	Gene Expression
TNFRSF11A	ENSG00000141655	Gene Expression
Y-RNA	ENSG00000199867	Gene Expression
ENSG00000267341	ENSG00000267341	Gene Expression
RPL17P44	ENSG00000241088	Gene Expression
ENSG00000267487	ENSG00000267487	Gene Expression
ACTBP9	ENSG00000266920	Gene Expression
ZCCHC2	ENSG00000141664	Gene Expression
ENSG00000278017	ENSG00000278017	Gene Expression
ENSG00000279236	ENSG00000279236	Gene Expression
RN7SL705P	ENSG00000243549	Gene Expression
PHLPP1	ENSG00000081913	Gene Expression
RNU6-142P	ENSG00000206746	Gene Expression
BCL2	ENSG00000171791	Gene Expression
ENSG00000267766	ENSG00000267766	Gene Expression
ENSG00000283125	ENSG00000283125	Gene Expression
KDSR	ENSG00000119537	Gene Expression
KDSR-DT	ENSG00000267390	Gene Expression
VPS4B	ENSG00000119541	Gene Expression
ENSG00000267430	ENSG00000267430	Gene Expression
SERPINB5	ENSG00000206075	Gene Expression
ENSG00000269989	ENSG00000269989	Gene Expression
ATP5MC1P6	ENSG00000214318	Gene Expression
SERPINB12	ENSG00000166634	Gene Expression
SERPINB13	ENSG00000197641	Gene Expression
SERPINB4	ENSG00000206073	Gene Expression
SERPINB11	ENSG00000206072	Gene Expression
SERPINB3	ENSG00000057149	Gene Expression
SERPINB7	ENSG00000166396	Gene Expression
SERPINB2	ENSG00000197632	Gene Expression
ENSG00000289724	ENSG00000289724	Gene Expression
SERPINB10	ENSG00000242550	Gene Expression
HMSD	ENSG00000221887	Gene Expression
ENSG00000283667	ENSG00000283667	Gene Expression
SERPINB8	ENSG00000166401	Gene Expression
LINC01924	ENSG00000267134	Gene Expression
RPL12P39	ENSG00000237314	Gene Expression
LINC00305	ENSG00000179676	Gene Expression
LINC01538	ENSG00000266952	Gene Expression
ENSG00000275448	ENSG00000275448	Gene Expression
ENSG00000286800	ENSG00000286800	Gene Expression
ENSG00000263863	ENSG00000263863	Gene Expression
ENSG00000264131	ENSG00000264131	Gene Expression
LINC01916	ENSG00000264232	Gene Expression
ENSG00000265217	ENSG00000265217	Gene Expression
CDH7	ENSG00000081138	Gene Expression
ENSG00000263720	ENSG00000263720	Gene Expression
ENSG00000263622	ENSG00000263622	Gene Expression
PRPF19P1	ENSG00000264685	Gene Expression
CDH19	ENSG00000071991	Gene Expression
RNU6-1037P	ENSG00000238680	Gene Expression
MIR5011	ENSG00000263354	Gene Expression
RPL31P9	ENSG00000264054	Gene Expression
ENSG00000265936	ENSG00000265936	Gene Expression
ENSG00000260578	ENSG00000260578	Gene Expression
DSEL	ENSG00000171451	Gene Expression
ENSG00000263424	ENSG00000263424	Gene Expression
DSEL-AS1	ENSG00000265533	Gene Expression
ENSG00000264040	ENSG00000264040	Gene Expression
ENSG00000263594	ENSG00000263594	Gene Expression
FAM32DP	ENSG00000265472	Gene Expression
ENSG00000264104	ENSG00000264104	Gene Expression
LINC01903	ENSG00000265555	Gene Expression
ENSG00000265240	ENSG00000265240	Gene Expression
ENSG00000264634	ENSG00000264634	Gene Expression
ENSG00000264869	ENSG00000264869	Gene Expression
ENSG00000287907	ENSG00000287907	Gene Expression
LINC01912	ENSG00000264699	Gene Expression
ENSG00000260747	ENSG00000260747	Gene Expression
ENSG00000265425	ENSG00000265425	Gene Expression
AKR1B10P2	ENSG00000263355	Gene Expression
MTL3P	ENSG00000264697	Gene Expression
TMX3	ENSG00000166479	Gene Expression
CCDC102B	ENSG00000150636	Gene Expression
ENSG00000276092	ENSG00000276092	Gene Expression
ENSG00000263637	ENSG00000263637	Gene Expression
RNU6-39P	ENSG00000207072	Gene Expression
SDHCP1	ENSG00000264444	Gene Expression
ENSG00000264472	ENSG00000264472	Gene Expression
ENSG00000273584	ENSG00000273584	Gene Expression
ENSG00000264236	ENSG00000264236	Gene Expression
ENSG00000264705	ENSG00000264705	Gene Expression
ENSG00000285748	ENSG00000285748	Gene Expression
ENSG00000278532	ENSG00000278532	Gene Expression
DOK6	ENSG00000206052	Gene Expression
ENSG00000264845	ENSG00000264845	Gene Expression
ENSG00000265643	ENSG00000265643	Gene Expression
ENSG00000279221	ENSG00000279221	Gene Expression
ENSG00000266840	ENSG00000266840	Gene Expression
CD226	ENSG00000150637	Gene Expression
RTTN	ENSG00000176225	Gene Expression
ENSG00000287646	ENSG00000287646	Gene Expression
SOCS6	ENSG00000170677	Gene Expression
LINC01909	ENSG00000266258	Gene Expression
LIVAR	ENSG00000266304	Gene Expression
LINC01910	ENSG00000266278	Gene Expression
LARP7P3	ENSG00000265698	Gene Expression
RPS2P6	ENSG00000214255	Gene Expression
ENSG00000288828	ENSG00000288828	Gene Expression
ENSG00000278971	ENSG00000278971	Gene Expression
ENSG00000286642	ENSG00000286642	Gene Expression
RN7SL795P	ENSG00000239748	Gene Expression
GTSCR1	ENSG00000263417	Gene Expression
ENSG00000265781	ENSG00000265781	Gene Expression
ENSG00000265639	ENSG00000265639	Gene Expression
ENSG00000287693	ENSG00000287693	Gene Expression
ENSG00000265484	ENSG00000265484	Gene Expression
ENSG00000263733	ENSG00000263733	Gene Expression
LINC01541	ENSG00000260676	Gene Expression
ENSG00000264388	ENSG00000264388	Gene Expression
ENSG00000265946	ENSG00000265946	Gene Expression
LINC01899	ENSG00000265352	Gene Expression
ENSG00000260457	ENSG00000260457	Gene Expression
ENSG00000265995	ENSG00000265995	Gene Expression
ENSG00000271313	ENSG00000271313	Gene Expression
CBLN2	ENSG00000141668	Gene Expression
HNRNPA1P11	ENSG00000264315	Gene Expression
NETO1	ENSG00000166342	Gene Expression
ENSG00000265579	ENSG00000265579	Gene Expression
RNA5SP460	ENSG00000252598	Gene Expression
MIR548AV	ENSG00000263750	Gene Expression
NETO1-DT	ENSG00000263958	Gene Expression
LINC02864	ENSG00000263711	Gene Expression
LINC02582	ENSG00000261780	Gene Expression
ENSG00000289131	ENSG00000289131	Gene Expression
ENSG00000265380	ENSG00000265380	Gene Expression
RN7SL401P	ENSG00000241866	Gene Expression
ENSG00000263655	ENSG00000263655	Gene Expression
ENSG00000278902	ENSG00000278902	Gene Expression
ENSG00000287314	ENSG00000287314	Gene Expression
FBXO15	ENSG00000141665	Gene Expression
TIMM21	ENSG00000075336	Gene Expression
ENSG00000260569	ENSG00000260569	Gene Expression
RN7SL551P	ENSG00000243856	Gene Expression
CYB5A	ENSG00000166347	Gene Expression
ENSG00000286529	ENSG00000286529	Gene Expression
C18orf63	ENSG00000206043	Gene Expression
FAUP1	ENSG00000235297	Gene Expression
LINC01922	ENSG00000259779	Gene Expression
DIPK1C	ENSG00000187773	Gene Expression
ENSG00000287689	ENSG00000287689	Gene Expression
CNDP2	ENSG00000133313	Gene Expression
ENSG00000276934	ENSG00000276934	Gene Expression
CNDP1	ENSG00000150656	Gene Expression
ENSG00000264340	ENSG00000264340	Gene Expression
ZNF407-AS1	ENSG00000264247	Gene Expression
ZNF407	ENSG00000215421	Gene Expression
ENSG00000278607	ENSG00000278607	Gene Expression
ENSG00000273669	ENSG00000273669	Gene Expression
ENSG00000283452	ENSG00000283452	Gene Expression
ENSG00000278911	ENSG00000278911	Gene Expression
ENSG00000285915	ENSG00000285915	Gene Expression
PTGR3	ENSG00000180011	Gene Expression
TSHZ1	ENSG00000179981	Gene Expression
ENSG00000276993	ENSG00000276993	Gene Expression
ENSG00000264116	ENSG00000264116	Gene Expression
SMIM21	ENSG00000206026	Gene Expression
ENSG00000266774	ENSG00000266774	Gene Expression
ENSG00000287281	ENSG00000287281	Gene Expression
ENSG00000286603	ENSG00000286603	Gene Expression
ENSG00000287295	ENSG00000287295	Gene Expression
ENSG00000287993	ENSG00000287993	Gene Expression
LINC01898	ENSG00000261194	Gene Expression
ENSG00000266460	ENSG00000266460	Gene Expression
ENSG00000275827	ENSG00000275827	Gene Expression
ENSG00000264108	ENSG00000264108	Gene Expression
ENSG00000263547	ENSG00000263547	Gene Expression
ENSG00000266743	ENSG00000266743	Gene Expression
LINC01893	ENSG00000264260	Gene Expression
ENSG00000264595	ENSG00000264595	Gene Expression
ENSG00000266014	ENSG00000266014	Gene Expression
ENSG00000265717	ENSG00000265717	Gene Expression
ENSG00000264212	ENSG00000264212	Gene Expression
ENSG00000266614	ENSG00000266614	Gene Expression
ZNF516	ENSG00000101493	Gene Expression
ENSG00000263982	ENSG00000263982	Gene Expression
ENSG00000280205	ENSG00000280205	Gene Expression
ZNF516-AS1	ENSG00000265778	Gene Expression
ZNF516-DT	ENSG00000275763	Gene Expression
LINC00683	ENSG00000266256	Gene Expression
ENSG00000286090	ENSG00000286090	Gene Expression
LINC01927	ENSG00000266312	Gene Expression
LINC01879	ENSG00000276397	Gene Expression
ARL2BPP1	ENSG00000265934	Gene Expression
CCND3P2	ENSG00000265836	Gene Expression
ENSG00000265626	ENSG00000265626	Gene Expression
ZNF236-DT	ENSG00000264278	Gene Expression
RNU6-346P	ENSG00000252097	Gene Expression
ENSG00000278107	ENSG00000278107	Gene Expression
ZNF236	ENSG00000130856	Gene Expression
RPL26P35	ENSG00000244229	Gene Expression
Metazoa-SRP	ENSG00000275355	Gene Expression
ENSG00000265261	ENSG00000265261	Gene Expression
ENSG00000266844	ENSG00000266844	Gene Expression
MBP	ENSG00000197971	Gene Expression
ENSG00000279811	ENSG00000279811	Gene Expression
ENSG00000287680	ENSG00000287680	Gene Expression
ENSG00000275178	ENSG00000275178	Gene Expression
ENSG00000279433	ENSG00000279433	Gene Expression
ENSG00000278330	ENSG00000278330	Gene Expression
ENSG00000265844	ENSG00000265844	Gene Expression
GALR1	ENSG00000166573	Gene Expression
ENSG00000264015	ENSG00000264015	Gene Expression
ENSG00000199392	ENSG00000199392	Gene Expression
BDP1P	ENSG00000264736	Gene Expression
ENSG00000264693	ENSG00000264693	Gene Expression
ENSG00000271702	ENSG00000271702	Gene Expression
ENSG00000286727	ENSG00000286727	Gene Expression
RNA5SP461	ENSG00000252260	Gene Expression
LINC01029	ENSG00000265843	Gene Expression
ENSG00000264334	ENSG00000264334	Gene Expression
RNU6-655P	ENSG00000199728	Gene Expression
ENSG00000266213	ENSG00000266213	Gene Expression
ENSG00000265644	ENSG00000265644	Gene Expression
ENSG00000265378	ENSG00000265378	Gene Expression
Y-RNA	ENSG00000201723	Gene Expression
ENSG00000266273	ENSG00000266273	Gene Expression
ENSG00000266586	ENSG00000266586	Gene Expression
ENSG00000265101	ENSG00000265101	Gene Expression
ENSG00000287758	ENSG00000287758	Gene Expression
LINC01896	ENSG00000263146	Gene Expression
SALL3	ENSG00000256463	Gene Expression
ATP9B	ENSG00000166377	Gene Expression
ENSG00000279416	ENSG00000279416	Gene Expression
ENSG00000267655	ENSG00000267655	Gene Expression
ENSG00000279474	ENSG00000279474	Gene Expression
ENSG00000286245	ENSG00000286245	Gene Expression
ENSG00000267628	ENSG00000267628	Gene Expression
ENSG00000267015	ENSG00000267015	Gene Expression
ENSG00000279077	ENSG00000279077	Gene Expression
NFATC1	ENSG00000131196	Gene Expression
ENSG00000279637	ENSG00000279637	Gene Expression
ENSG00000286186	ENSG00000286186	Gene Expression
ENSG00000275186	ENSG00000275186	Gene Expression
ENSG00000279981	ENSG00000279981	Gene Expression
ENSG00000279397	ENSG00000279397	Gene Expression
ENSG00000286296	ENSG00000286296	Gene Expression
ENSG00000267287	ENSG00000267287	Gene Expression
ENSG00000267409	ENSG00000267409	Gene Expression
CTDP1-DT	ENSG00000178412	Gene Expression
ENSG00000274828	ENSG00000274828	Gene Expression
CTDP1	ENSG00000060069	Gene Expression
ENSG00000266901	ENSG00000266901	Gene Expression
ENSG00000266924	ENSG00000266924	Gene Expression
ENSG00000267780	ENSG00000267780	Gene Expression
KCNG2	ENSG00000178342	Gene Expression
ENSG00000278075	ENSG00000278075	Gene Expression
SLC66A2	ENSG00000122490	Gene Expression
ENSG00000287879	ENSG00000287879	Gene Expression
HSBP1L1	ENSG00000226742	Gene Expression
TXNL4A	ENSG00000141759	Gene Expression
ENSG00000267127	ENSG00000267127	Gene Expression
RBFA	ENSG00000101546	Gene Expression
RBFADN	ENSG00000261126	Gene Expression
SLC25A6P4	ENSG00000266909	Gene Expression
ADNP2	ENSG00000101544	Gene Expression
PARD6G-AS1	ENSG00000267270	Gene Expression
PARD6G	ENSG00000178184	Gene Expression
ENSG00000278000	ENSG00000278000	Gene Expression
ENSG00000267251	ENSG00000267251	Gene Expression
WASH5P	ENSG00000282458	Gene Expression
ENSG00000282542	ENSG00000282542	Gene Expression
ENSG00000282798	ENSG00000282798	Gene Expression
ENSG00000282807	ENSG00000282807	Gene Expression
MIR1302-11	ENSG00000283801	Gene Expression
FAM138F	ENSG00000282591	Gene Expression
OR4G3P	ENSG00000282137	Gene Expression
ENSG00000290363	ENSG00000290363	Gene Expression
OR4G1P	ENSG00000267310	Gene Expression
OR4F17	ENSG00000176695	Gene Expression
WBP1LP11	ENSG00000267792	Gene Expression
OR4F8P	ENSG00000266971	Gene Expression
ENSG00000282535	ENSG00000282535	Gene Expression
ENSG00000290384	ENSG00000290384	Gene Expression
SEPTIN14P19	ENSG00000281379	Gene Expression
CICP19	ENSG00000282059	Gene Expression
ENSG00000282416	ENSG00000282416	Gene Expression
ENSG00000282051	ENSG00000282051	Gene Expression
LINC01002	ENSG00000282508	Gene Expression
ENSG00000282339	ENSG00000282339	Gene Expression
RNU6-1076P	ENSG00000222329	Gene Expression
ENSG00000282393	ENSG00000282393	Gene Expression
PLPP2	ENSG00000141934	Gene Expression
ENSG00000267124	ENSG00000267124	Gene Expression
MIER2	ENSG00000105556	Gene Expression
THEG	ENSG00000105549	Gene Expression
ENSG00000286667	ENSG00000286667	Gene Expression
ENSG00000267443	ENSG00000267443	Gene Expression
C2CD4C	ENSG00000183186	Gene Expression
SHC2	ENSG00000129946	Gene Expression
RNA5SP462	ENSG00000252539	Gene Expression
ODF3L2	ENSG00000181781	Gene Expression
MADCAM1	ENSG00000099866	Gene Expression
MADCAM1-AS1	ENSG00000266933	Gene Expression
TPGS1	ENSG00000141933	Gene Expression
CDC34	ENSG00000099804	Gene Expression
GZMM	ENSG00000197540	Gene Expression
BSG-AS1	ENSG00000267751	Gene Expression
BSG	ENSG00000172270	Gene Expression
HCN2	ENSG00000099822	Gene Expression
ENSG00000267036	ENSG00000267036	Gene Expression
POLRMT	ENSG00000099821	Gene Expression
ENSG00000261204	ENSG00000261204	Gene Expression
FGF22	ENSG00000070388	Gene Expression
RNF126	ENSG00000070423	Gene Expression
ENSG00000267666	ENSG00000267666	Gene Expression
FSTL3	ENSG00000070404	Gene Expression
PRSS57	ENSG00000185198	Gene Expression
RPS2P52	ENSG00000213726	Gene Expression
PALM	ENSG00000099864	Gene Expression
MISP	ENSG00000099812	Gene Expression
ENSG00000272473	ENSG00000272473	Gene Expression
LINC01836	ENSG00000267530	Gene Expression
PTBP1	ENSG00000011304	Gene Expression
MIR4745	ENSG00000284361	Gene Expression
PLPPR3	ENSG00000129951	Gene Expression
MIR3187	ENSG00000263414	Gene Expression
AZU1	ENSG00000172232	Gene Expression
PRTN3	ENSG00000196415	Gene Expression
ELANE	ENSG00000197561	Gene Expression
CFD	ENSG00000197766	Gene Expression
MED16	ENSG00000175221	Gene Expression
RNU6-9	ENSG00000207507	Gene Expression
R3HDM4	ENSG00000198858	Gene Expression
KISS1R	ENSG00000116014	Gene Expression
ARID3A	ENSG00000116017	Gene Expression
ENSG00000267159	ENSG00000267159	Gene Expression
ENSG00000275162	ENSG00000275162	Gene Expression
WDR18	ENSG00000065268	Gene Expression
ENSG00000266990	ENSG00000266990	Gene Expression
GRIN3B	ENSG00000116032	Gene Expression
TMEM259	ENSG00000182087	Gene Expression
ENSG00000274177	ENSG00000274177	Gene Expression
RNU6-2	ENSG00000207357	Gene Expression
CNN2	ENSG00000064666	Gene Expression
ENSG00000279753	ENSG00000279753	Gene Expression
ABCA7	ENSG00000064687	Gene Expression
ARHGAP45	ENSG00000180448	Gene Expression
POLR2E	ENSG00000099817	Gene Expression
GPX4	ENSG00000167468	Gene Expression
SBNO2	ENSG00000064932	Gene Expression
ENSG00000290166	ENSG00000290166	Gene Expression
STK11	ENSG00000118046	Gene Expression
HMGB2P1	ENSG00000267736	Gene Expression
CBARP	ENSG00000099625	Gene Expression
CBARP-DT	ENSG00000267778	Gene Expression
ATP5F1D	ENSG00000099624	Gene Expression
ENSG00000288704	ENSG00000288704	Gene Expression
MIDN	ENSG00000167470	Gene Expression
CIRBP	ENSG00000099622	Gene Expression
CIRBP-AS1	ENSG00000267493	Gene Expression
FAM174C	ENSG00000228300	Gene Expression
EFNA2	ENSG00000099617	Gene Expression
RPS15P9	ENSG00000240846	Gene Expression
ENSG00000267372	ENSG00000267372	Gene Expression
PWWP3A	ENSG00000160953	Gene Expression
ENSG00000279488	ENSG00000279488	Gene Expression
ENSG00000267755	ENSG00000267755	Gene Expression
NDUFS7	ENSG00000115286	Gene Expression
ENSG00000280486	ENSG00000280486	Gene Expression
ENSG00000248015	ENSG00000248015	Gene Expression
GAMT	ENSG00000130005	Gene Expression
DAZAP1	ENSG00000071626	Gene Expression
RPS15	ENSG00000115268	Gene Expression
ENSG00000268798	ENSG00000268798	Gene Expression
APC2	ENSG00000115266	Gene Expression
ENSG00000267317	ENSG00000267317	Gene Expression
C19orf25	ENSG00000119559	Gene Expression
PCSK4	ENSG00000115257	Gene Expression
REEP6	ENSG00000115255	Gene Expression
ADAMTSL5	ENSG00000185761	Gene Expression
PLK5	ENSG00000185988	Gene Expression
ENSG00000267092	ENSG00000267092	Gene Expression
MEX3D	ENSG00000181588	Gene Expression
RN7SL477P	ENSG00000239367	Gene Expression
MBD3	ENSG00000071655	Gene Expression
ENSG00000279009	ENSG00000279009	Gene Expression
ENSG00000267059	ENSG00000267059	Gene Expression
UQCR11	ENSG00000127540	Gene Expression
TCF3	ENSG00000071564	Gene Expression
RNU6-1223P	ENSG00000252933	Gene Expression
Metazoa-SRP	ENSG00000275642	Gene Expression
ENSG00000267073	ENSG00000267073	Gene Expression
ONECUT3	ENSG00000205922	Gene Expression
ATP8B3	ENSG00000130270	Gene Expression
REXO1	ENSG00000079313	Gene Expression
ENSG00000267007	ENSG00000267007	Gene Expression
MIR1909	ENSG00000284216	Gene Expression
ENSG00000267244	ENSG00000267244	Gene Expression
ENSG00000267125	ENSG00000267125	Gene Expression
KLF16	ENSG00000129911	Gene Expression
ENSG00000267141	ENSG00000267141	Gene Expression
ENSG00000261526	ENSG00000261526	Gene Expression
ENSG00000267232	ENSG00000267232	Gene Expression
ABHD17A	ENSG00000129968	Gene Expression
SCAMP4	ENSG00000227500	Gene Expression
ADAT3	ENSG00000213638	Gene Expression
CSNK1G2	ENSG00000133275	Gene Expression
CSNK1G2-AS1	ENSG00000180846	Gene Expression
BTBD2	ENSG00000133243	Gene Expression
ENSG00000267283	ENSG00000267283	Gene Expression
ENSG00000279653	ENSG00000279653	Gene Expression
ENSG00000275468	ENSG00000275468	Gene Expression
ENSG00000267180	ENSG00000267180	Gene Expression
MKNK2	ENSG00000099875	Gene Expression
MOB3A	ENSG00000172081	Gene Expression
IZUMO4	ENSG00000099840	Gene Expression
AP3D1	ENSG00000065000	Gene Expression
DOT1L	ENSG00000104885	Gene Expression
ENSG00000267122	ENSG00000267122	Gene Expression
PLEKHJ1	ENSG00000104886	Gene Expression
MIR1227	ENSG00000221411	Gene Expression
MIR6789	ENSG00000284129	Gene Expression
SF3A2	ENSG00000104897	Gene Expression
AMH	ENSG00000104899	Gene Expression
MIR4321	ENSG00000284272	Gene Expression
JSRP1	ENSG00000167476	Gene Expression
OAZ1	ENSG00000104904	Gene Expression
ENSG00000273734	ENSG00000273734	Gene Expression
PEAK3	ENSG00000188305	Gene Expression
LINGO3	ENSG00000220008	Gene Expression
ENSG00000288156	ENSG00000288156	Gene Expression
ENSG00000286880	ENSG00000286880	Gene Expression
LSM7	ENSG00000130332	Gene Expression
SPPL2B	ENSG00000005206	Gene Expression
TMPRSS9	ENSG00000178297	Gene Expression
TIMM13	ENSG00000099800	Gene Expression
LMNB2	ENSG00000176619	Gene Expression
MIR7108	ENSG00000283728	Gene Expression
LINC01775	ENSG00000267201	Gene Expression
GADD45B	ENSG00000099860	Gene Expression
RNU6-993P	ENSG00000252962	Gene Expression
GNG7	ENSG00000176533	Gene Expression
ELOCP28	ENSG00000105694	Gene Expression
RN7SL121P	ENSG00000263974	Gene Expression
ENSG00000267412	ENSG00000267412	Gene Expression
MIR7850	ENSG00000277904	Gene Expression
ENSG00000267214	ENSG00000267214	Gene Expression
ENSG00000267749	ENSG00000267749	Gene Expression
ENSG00000276097	ENSG00000276097	Gene Expression
DIRAS1	ENSG00000176490	Gene Expression
ENSG00000267001	ENSG00000267001	Gene Expression
ENSG00000286460	ENSG00000286460	Gene Expression
ENSG00000261342	ENSG00000261342	Gene Expression
SLC39A3	ENSG00000141873	Gene Expression
SGTA	ENSG00000104969	Gene Expression
THOP1	ENSG00000172009	Gene Expression
ZNF554	ENSG00000172006	Gene Expression
ZNF555	ENSG00000186300	Gene Expression
ENSG00000267063	ENSG00000267063	Gene Expression
ENSG00000287766	ENSG00000287766	Gene Expression
ZNF556	ENSG00000172000	Gene Expression
ENSG00000267398	ENSG00000267398	Gene Expression
ENSG00000266938	ENSG00000266938	Gene Expression
ZNF57	ENSG00000171970	Gene Expression
ENSG00000253392	ENSG00000253392	Gene Expression
ZNF77	ENSG00000175691	Gene Expression
ENSG00000279452	ENSG00000279452	Gene Expression
ENSG00000288906	ENSG00000288906	Gene Expression
TLE6	ENSG00000104953	Gene Expression
TLE2	ENSG00000065717	Gene Expression
ENSG00000267469	ENSG00000267469	Gene Expression
TLE5	ENSG00000104964	Gene Expression
GNA11	ENSG00000088256	Gene Expression
ENSG00000267139	ENSG00000267139	Gene Expression
ENSG00000267688	ENSG00000267688	Gene Expression
ENSG00000266944	ENSG00000266944	Gene Expression
GNA15	ENSG00000060558	Gene Expression
GNA15-DT	ENSG00000267551	Gene Expression
S1PR4	ENSG00000125910	Gene Expression
ENSG00000289471	ENSG00000289471	Gene Expression
NCLN	ENSG00000125912	Gene Expression
CELF5	ENSG00000161082	Gene Expression
ENSG00000267448	ENSG00000267448	Gene Expression
NFIC	ENSG00000141905	Gene Expression
ENSG00000280103	ENSG00000280103	Gene Expression
ENSG00000279599	ENSG00000279599	Gene Expression
SMIM24	ENSG00000095932	Gene Expression
SMIM44	ENSG00000284638	Gene Expression
DOHH	ENSG00000129932	Gene Expression
FZR1	ENSG00000105325	Gene Expression
ENSG00000252408	ENSG00000252408	Gene Expression
MFSD12	ENSG00000161091	Gene Expression
TEKTIP1	ENSG00000183397	Gene Expression
ENSG00000267436	ENSG00000267436	Gene Expression
ENSG00000267231	ENSG00000267231	Gene Expression
ENSG00000279590	ENSG00000279590	Gene Expression
ENSG00000266959	ENSG00000266959	Gene Expression
HMG20B	ENSG00000064961	Gene Expression
GIPC3	ENSG00000179855	Gene Expression
TBXA2R	ENSG00000006638	Gene Expression
CACTIN-AS1	ENSG00000226800	Gene Expression
CACTIN	ENSG00000105298	Gene Expression
PIP5K1C	ENSG00000186111	Gene Expression
ENSG00000267304	ENSG00000267304	Gene Expression
TJP3	ENSG00000105289	Gene Expression
APBA3	ENSG00000011132	Gene Expression
ENSG00000267205	ENSG00000267205	Gene Expression
ENSG00000267138	ENSG00000267138	Gene Expression
MRPL54	ENSG00000183617	Gene Expression
RAX2	ENSG00000173976	Gene Expression
ENSG00000267148	ENSG00000267148	Gene Expression
MATK	ENSG00000007264	Gene Expression
ZFR2	ENSG00000105278	Gene Expression
FTLP5	ENSG00000266989	Gene Expression
ATCAY	ENSG00000167654	Gene Expression
RN7SL202P	ENSG00000266627	Gene Expression
ENSG00000289254	ENSG00000289254	Gene Expression
NMRK2	ENSG00000077009	Gene Expression
DAPK3	ENSG00000167657	Gene Expression
MIR637	ENSG00000283928	Gene Expression
EEF2	ENSG00000167658	Gene Expression
SNORD37	ENSG00000206775	Gene Expression
PIAS4	ENSG00000105229	Gene Expression
ZBTB7A	ENSG00000178951	Gene Expression
ENSG00000268670	ENSG00000268670	Gene Expression
MAP2K2	ENSG00000126934	Gene Expression
Metazoa-SRP	ENSG00000278007	Gene Expression
CREB3L3	ENSG00000060566	Gene Expression
SIRT6	ENSG00000077463	Gene Expression
ANKRD24	ENSG00000089847	Gene Expression
EBI3	ENSG00000105246	Gene Expression
ENSG00000280247	ENSG00000280247	Gene Expression
YJU2	ENSG00000105248	Gene Expression
SHD	ENSG00000105251	Gene Expression
TMIGD2	ENSG00000167664	Gene Expression
FSD1	ENSG00000105255	Gene Expression
STAP2	ENSG00000178078	Gene Expression
ENSG00000269425	ENSG00000269425	Gene Expression
MPND	ENSG00000008382	Gene Expression
ENSG00000269807	ENSG00000269807	Gene Expression
EIF1P6	ENSG00000267938	Gene Expression
ENSG00000269318	ENSG00000269318	Gene Expression
SH3GL1	ENSG00000141985	Gene Expression
ENSG00000267980	ENSG00000267980	Gene Expression
CHAF1A	ENSG00000167670	Gene Expression
ENSG00000267255	ENSG00000267255	Gene Expression
UBXN6	ENSG00000167671	Gene Expression
MIR4746	ENSG00000266437	Gene Expression
ENSG00000267030	ENSG00000267030	Gene Expression
ENSG00000280239	ENSG00000280239	Gene Expression
ENSG00000267769	ENSG00000267769	Gene Expression
ENSG00000267011	ENSG00000267011	Gene Expression
HDGFL2	ENSG00000167674	Gene Expression
PLIN4	ENSG00000167676	Gene Expression
PLIN5	ENSG00000214456	Gene Expression
ENSG00000267385	ENSG00000267385	Gene Expression
LRG1	ENSG00000171236	Gene Expression
SEMA6B	ENSG00000167680	Gene Expression
ENSG00000267408	ENSG00000267408	Gene Expression
TNFAIP8L1	ENSG00000185361	Gene Expression
MYDGF	ENSG00000074842	Gene Expression
ENSG00000268565	ENSG00000268565	Gene Expression
DPP9	ENSG00000142002	Gene Expression
DPP9-AS1	ENSG00000205790	Gene Expression
ENSG00000287884	ENSG00000287884	Gene Expression
MIR7-3HG	ENSG00000176840	Gene Expression
MIR7-3	ENSG00000207630	Gene Expression
ENSG00000268536	ENSG00000268536	Gene Expression
FEM1A	ENSG00000141965	Gene Expression
ENSG00000269604	ENSG00000269604	Gene Expression
ENSG00000290068	ENSG00000290068	Gene Expression
TICAM1	ENSG00000127666	Gene Expression
ENSG00000267484	ENSG00000267484	Gene Expression
PLIN3	ENSG00000105355	Gene Expression
ARRDC5	ENSG00000205784	Gene Expression
UHRF1	ENSG00000276043	Gene Expression
MIR4747	ENSG00000263409	Gene Expression
KDM4B	ENSG00000127663	Gene Expression
PTPRS	ENSG00000105426	Gene Expression
PTPRS-AS1	ENSG00000267550	Gene Expression
RPL32P34	ENSG00000239524	Gene Expression
ENSG00000274447	ENSG00000274447	Gene Expression
ZNRF4	ENSG00000105428	Gene Expression
TINCR	ENSG00000223573	Gene Expression
SNRPEP4	ENSG00000233270	Gene Expression
SAFB2	ENSG00000130254	Gene Expression
SAFB	ENSG00000160633	Gene Expression
RPL36	ENSG00000130255	Gene Expression
MICOS13	ENSG00000174917	Gene Expression
HSD11B1L	ENSG00000167733	Gene Expression
LONP1	ENSG00000196365	Gene Expression
CATSPERD	ENSG00000174898	Gene Expression
PRR22	ENSG00000212123	Gene Expression
ENSG00000267157	ENSG00000267157	Gene Expression
DUS3L	ENSG00000141994	Gene Expression
NRTN	ENSG00000171119	Gene Expression
ENSG00000289543	ENSG00000289543	Gene Expression
FUT6	ENSG00000156413	Gene Expression
FUT3	ENSG00000171124	Gene Expression
ENSG00000267709	ENSG00000267709	Gene Expression
FUT5	ENSG00000130383	Gene Expression
